latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.79864,-1.42813,MILLER GRAPHICS (U.K.) LIMITED,www.millergraphics.com,LS15 8GB,Small company,Other rubber
53.81906,-1.72178,K.J. THERMOSETS LIMITED,www.kjthermosets.co.uk,BD2 2DD,Total Exemption Small,Other plastic
54.68341,-1.29891,TURNBULL SEALS AND MOULDINGS LIMITED,www.gtgroup.co.uk,TS27 3EJ,Small company,Other plastic
53.86415,-1.91505,E DOBSON & COMPANY (GASKETS) LIMITED,www.dobsongasket.com,BD21 1QQ,Total Exemption Small,Other rubber
53.78753,-1.53799,KINYO UK LIMITED,www.kinyo-uk.co.uk,LS10 1JD,Full accounts,Other rubber
53.57296,-0.09355,IRBY ESTATE SHOOT SPORTING SOCIETY LIMITED,,DN31 1SQ,Total Exemption Small,"Hunting, trapping, related activities"
53.75066,-1.68381,PC TOOLING MANAGEMENT LIMITED,,BD11 2LJ,Total Exemption Small,Other plastic
53.75866,-1.87295,BOND-A-BAND (TRANSMISSIONS) LIMITED,www.bondaband.com,HX2 9TP,Total Exemption Small,Plastics in primary forms
53.79185,-1.72448,ANZECKBIO LTD,www.anzeck.co.uk,BD3 8EX,Total Exemption Small,Other plastic
54.48248,-0.60813,GT DISPLAY LIMITED,www.g4display.com,YO22 4ET,Total Exemption Small,Other plastic
53.80689,-1.62353,TYRE REVIVERS LIMITED,www.tyrerevivers.co.uk,LS13 2BW,Total Exemption Small,"Rubber tyres, tubes, retreading"
53.81753,-1.64485,F P PLASTICS (ENGINEERING) LTD,,LS13 1BG,Total Exemption Small,Other plastic
53.63855,-1.7526,ECO RESOURCE LIMITED,,HD5 8NS,Not Available,Other plastic
53.67702,-1.37257,LA 2012 LIMITED,www.linpacpackaging.com,WF7 5DE,Full accounts,Other plastic
54.23685,-0.41408,SWC TRADE FRAMES LIMITED,,YO11 3UT,Not Available,Other plastic
53.49769,-1.15908,RED DRAGON RETREADING LIMITED,www.reddragonretreadingltd.co.uk,DN4 9AU,Total Exemption Small,"Rubber tyres, tubes, retreading"
53.82891,-0.43135,J.K.N. POLYMERS LIMITED,www.jknpolymersltd.co.uk,HU17 8UQ,Total Exemption Small,Other plastic
54.30537,-1.79994,M B GAME CONSULTANCY LIMITED,,DL8 5PZ,Total Exemption Small,"Hunting, trapping, related activities"
53.81381,-0.38532,BURSTALERT LTD,,HU17 0RT,Total Exemption Small,Other plastic
53.68031,-1.57881,CARCLO DIAGNOSTIC SOLUTIONS LIMITED,www.carclo.co.uk,WF5 9WS,Full accounts,Other plastic
53.89459,-1.98829,PANELS DIRECT LIMITED,www.panelsdirectltd.com,BD20 7JD,Total Exemption Small,Other plastic
53.8787,-1.92336,PERRIFLEX PRODUCTS LIMITED,www.perriflex.co.uk,BD20 6LW,Total Exemption Small,Other rubber
54.2794,-0.40856,RESINOUS CASTINGS LIMITED,,YO11 1SX,Total Exemption Small,Other plastic
53.86077,-1.84585,FAST CAST MOULDING LTD,,BD16 2HB,Not Available,Other plastic
53.7993,-1.5506,DORMIE PLASTIC TWO LIMITED,,LS1 2NE,Total Exemption Small,Other plastic
53.77096,-1.41664,ITW LIMITED,www.itwcp.co.uk,LS26 8BS,Full accounts,Other plastic
53.74599,-0.32721,GAMEBORE CARTRIDGE CO. LIMITED,,HU9 1AR,Medium Company,"Hunting, trapping, related activities"
53.72067,-0.42647,AMERICHEM EUROPE LIMITED,www.americhem.com,HU13 9PB,Full accounts,Plastics in primary forms
53.71051,-1.67678,MORTON INDUSTRIAL PLASTICS LIMITED,www.mipuk.com,WF16 9JG,Total Exemption Small,Other plastic
53.96002,-1.07777,OXIRIS LTD,www.oxirischemicals.com,YO1 8NQ,Total Exemption Small,Synthetic rubber in primary forms
53.48817,-1.01211,AMERICHEM EUROPE LIMITED,www.americhem.com,DN9 3GA,Full accounts,Plastics in primary forms
53.6772,-1.62401,J.THWAITES LIMITED,www.tufgrip.com,WF12 9BJ,Total Exemption Small,Other plastic
53.73711,-0.23884,NIPPON GOHSEI UK LTD.,www.nippon-gohsei.com,HU12 8DS,Full accounts,Plastics in primary forms
53.567365,-0.063534,B.W. MANUFACTURING (PLASTICS) LIMITED,www.bwmplastics.co.uk,DN32 7TE,Total Exemption Small,Other plastic
53.75313,-0.34968,DISCOUNT GLASS (HULL) LIMITED,www.discountglasshull.com,HU3 1RU,Total Exemption Small,Other plastic
53.85708,-1.55909,PRISM MOULDINGS LIMITED,,LS17 7BQ,Total Exemption Small,Other plastic
53.69269,-1.83393,BCA LEISURE LTD,www.bcagroup.co.uk,HX5 9HF,Full accounts,Other plastic
53.56086,-0.03089,PESTCOTEK LIMITED,,DN35 8JN,Total Exemption Small,"Hunting, trapping, related activities"
53.71103,-1.90895,RYBURN RUBBER LTD,www.ryburnrubber.co.uk,HX6 2JT,Total Exemption Small,Other rubber
54.13433,-0.77053,YORK PLASTICS (ENGINEERING) LIMITED,,YO17 9ND,Total Exemption Small,Other plastic
53.79907,-1.57424,HWL WINDOWS GROUP LIMITED,www.hwlwindows.co.uk,LS12 2EL,Total Exemption Small,Other plastic
53.77953,-1.78505,GTW ENTERPRISES LTD,,BD7 3DP,Total Exemption Small,Other plastic
53.75735,-0.38868,SUPERCAST LIMITED,www.europacrafts.com,HU5 4HF,Total Exemption Small,Other plastic
54.39718,-1.65627,PIPELINE ENGINEERING & SUPPLY CO. LIMITED,www.pipelineengineering.com,DL10 7JG,Full accounts,Other plastic
53.70709,-1.69956,KAUTEX TEXTRON (UK) LIMITED,www.kautex.com,WF15 6QA,Full accounts,Other plastic
53.80101,-1.55623,RIEVAULX SPORTING LIMITED,,LS3 1AB,Total Exemption Small,"Hunting, trapping, related activities"
53.74181,-0.31787,REVO ENGINEERING LIMITED,,HU9 1QH,Total Exemption Small,Other plastic
53.72067,-0.42647,SYNPAC LIMITED,www.synpac.co.uk,HU13 9PB,Total Exemption Small,Plastic packing goods
54.57888,-1.25559,FLAT FREE TYRES  LIMITED,www.flatfree.co.uk,TS2 1QW,Total Exemption Small,Other plastic
53.78689,-1.5012,EPCO INTERNATIONAL MINING SUPPLIES LIMITED,www.epco-ims.com,LS9 0ST,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.85275,-1.05152,ELIMENTS LIMITED,www.eliments.co.uk,YO19 6ED,Total Exemption Small,Other plastic
53.60559,-0.42205,I.G. INDUSTRIES PUBLIC LIMITED COMPANY,www.igindustries.co.uk,DN20 0SP,Full accounts,Other plastic
53.95341,-1.07574,GABRIEL-CHEMIE U.K. LIMITED,www.gabriel-chemie.com,YO10 4AH,Small company,Other plastic
53.94745,-1.03269,TECHSTYLE-EUROPE LTD,www.techstyle-europe.co.uk,YO10 5GA,Total Exemption Small,Other plastic
54.52655,-1.2955,HENRY GALLACHER LIMITED,www.henrygallacher.co.uk,TS17 9LN,Total Exemption Small,Other rubber
53.82403,-1.86156,XTEX POLYTHENE LIMITED,www.xtex.co.uk,BD15 0DX,Small company,Other plastic
53.5573,-1.08181,AIRHALF LIMITED,www.pirtek.co.uk,DN3 1QR,Total Exemption Small,Other plastic
53.87941,-1.67018,WKH GROUP LIMITED,www.wkhgroup.co.uk,LS19 7BD,Total Exemption Small,Other plastic
53.78755,-1.742,BCT OUTDOORS LIMITED,www.bctoutdoors.com,BD4 7AQ,Total Exemption Small,Other plastic
54.549208,-1.329319,BRITISH POLYTHENE INDUSTRIES LIMITED,www.bpipoly.com,TS18 3RD,Group,Other plastic
53.75735,-0.38868,RICHARDS OF HULL (1998) LIMITED,www.richards.uk.com,HU5 4HF,Total Exemption Small,Other plastic
53.69978,-1.77065,TOTAL POLYFILM LIMITED,www.totalpolyfilm.com,HD6 1PT,Full accounts,Plastic packing goods
53.83543,-1.76556,KAY DEE ENGINEERING (PLASTICS) LIMITED,www.kaylan.co.uk,BD18 1QF,Total Exemption Small,Other plastic
54.39929,-1.73858,PUNCTURESAFE NORTHERN LIMITED,www.puncturesafe-northern.co.uk,DL10 4RH,Micro-entity accounts,Other rubber
53.98302,-1.14231,ROUNDBRAND LIMITED,www.bifoldaspect.co.uk,YO26 6NA,Full accounts,Other plastic
54.58212,-1.24039,STANLEY VICKERS LIMITED,www.sv-ltd.co.uk,TS2 1LG,Total Exemption Small,"Plastic plates, sheets, tubes etc"
54.66188,-1.44849,KAMA EUROPE LIMITED,www.pactivpackaging.co.uk,TS21 3EE,Full accounts,Plastic packing goods
54.39699,-1.65761,PIPELINE ENGINEERING & SUPPLY CO. LIMITED,www.pipelineengineering.com,DL10 7JQ,Full accounts,Other plastic
53.79438,-1.59642,BARTUF LIMITED,www.bartuf.co.uk,LS12 3AL,Total Exemption Small,Other plastic
54.07592,-1.73702,PLASTIC ENGINEERING TECHNIQUES LIMITED,,HG3 5DY,Total Exemption Small,Other plastic
53.63809,-1.83759,TROJAN PLASTICS LIMITED,www.trojanplastics.co.uk,HD3 4QG,Full accounts,Other plastic
53.7526,-1.87362,PDS PLASTICS LIMITED,www.pdsplastics.co.uk,HX3 6SN,Total Exemption Small,Other plastic
54.23647,-0.75985,MALTON PLASTICS (UK) LIMITED,www.maltonplastics.com,YO18 7NA,Total Exemption Small,Other plastic
53.43167,-1.02189,PO SERVICE & SUPPLIES LTD,,DN10 6TF,Total Exemption Small,Other rubber
54.57526,-1.22755,"SIGNS AND PLASTIC PRODUCTS, LIMITED",www.spp.uk.com,TS1 2AA,Total Exemption Small,Other plastic
53.78475,-1.74441,EXSKAN LIMITED,www.exskan.fsnet.co.uk,BD4 7DL,Total Exemption Small,Other plastic
54.08802,-1.41401,N. MINIKIN & SONS LIMITED,www.minikins.co.uk,YO51 9NS,Total Exemption Small,Other rubber
53.85232,-1.68459,HEYES CONSULTING LIMITED,,LS19 6AX,Total Exemption Small,Other rubber
54.52282,-1.40884,THERMALMATE UK LIMITED,www.thermalmate.co.uk,TS16 0QU,Total Exemption Small,Other plastic
53.68031,-1.57881,CARCLO PLC,www.carclo.co.uk/,WF5 9WS,Group,Other plastic
53.67341,-1.49522,POLYURETHANE PROGRESS LIMITED,www.polyglobal.co.uk,WF1 5QY,Total Exemption Small,Other plastic
53.94571,-2.01691,FIBRELITE COMPOSITES LIMITED,www.petrolplaza.com,BD23 2QR,Full accounts,Other plastic
53.65776,-1.57188,VULCAN CONVEYORS LIMITED,www.vulcanconveyors.co.uk,WF4 5NW,Total Exemption Small,Other rubber
53.91373,-1.18864,A. SCHULMAN THERMOPLASTIC COMPOUNDS LIMITED,www.aschulman.com,YO23 3PN,Full accounts,Plastics in primary forms
53.60342,-0.64933,SKYMARK PACKAGING INTERNATIONAL LIMITED,www.skymark.co.uk,DN15 8XF,Group,Other plastic
53.80392,-1.65863,ACTIONPLAS LIMITED,www.actionplas.co.uk,LS28 6QW,Total Exemption Full,Other plastic
54.30702,-1.81742,BARBER HEALTH CARE LIMITED,www.barberhealthcare.com,DL8 5QA,Total Exemption Small,Other rubber
53.8609,-1.70037,EMKAY ENGINEERING LIMITED,www.emkayengineering.com,LS19 7YT,Total Exemption Small,Other plastic
53.79624,-1.76384,BUTTERFIELD ILLUMINATED SIGNS LIMITED,www.butterfieldsigns.co.uk,BD1 2RZ,Total Exemption Small,Other plastic
53.60665,-0.41879,EPCO LIMITED,www.epco-plastics.com,DN20 0SQ,Total Exemption Small,Other plastic
53.83315,-1.82284,MECANEX LIMITED,www.mpmbradford.co.uk,BD16 1PY,Total Exemption Small,Plastics in primary forms
53.75941,-1.79245,CORAL WINDOWS (BRADFORD) LIMITED,www.coralwindows.co.uk,BD6 2DN,Small company,Other plastic
53.74724,-0.25158,STRAIGHT LIMITED,www.straight.co.uk,HU9 5PE,Full accounts,Other plastic
53.83621,-1.78036,ROLAND INTERNATIONAL LTD,www.roland.eu,BD17 7DB,Full accounts,Other plastic
53.72976,-0.37344,LINERTECH LIMITED,www.interbulkgroup.com,HU3 4AE,,Plastic packing goods
53.99223,-0.91878,ROSTI AUTOMOTIVE STAMFORD BRIDGE LTD.,,YO41 1AL,Not Available,Other plastic
53.99223,-0.91878,ROSTI AUTOMOTIVE PICKERING LTD.,,YO41 1AL,Not Available,Other plastic
53.7809,-1.60562,SPECIALIST HOSE SUPPLIES LIMITED,www.hosessuppliersyorkshire.co.uk,LS12 5XE,Total Exemption Small,Other plastic
54.5288,-1.54966,BOND-A-BAND (TRANSMISSIONS) LIMITED,www.bondaband.com,DL1 1GY,Total Exemption Small,Plastics in primary forms
53.78315,-1.52587,LEEDS VACUUM FORMERS LIMITED,www.leedsvacform.com,LS10 1TD,Total Exemption Small,Plastic packing goods
53.69269,-1.83393,TECHNETICS GROUP UK LIMITED,www.techneticsgroup.com,HX5 9HF,Full accounts,Other rubber
53.70126,-1.61709,TOPPSTOPPA LTD,,WF12 7PE,Total Exemption Small,Other plastic
53.77489,-0.33894,PLASTICON UK LIMITED,www.plasticoneurope.com,HU7 0XW,Full accounts,Other plastic
54.528363,-1.516858,RUGBY PLASTICS LIMITED,www.rugbyplastics.com,DL1 1YU,Total Exemption Small,Other plastic
53.97548,-1.56692,BOND-A-BAND (TRANSMISSIONS) LIMITED,www.bondaband.com,HG3 1GY,Total Exemption Small,Plastics in primary forms
53.6722,-1.49496,GREEN PEAS PACKAGING SOLUTIONS LIMITED,,WF1 5RG,Total Exemption Small,Plastic packing goods
54.5103,-1.31837,TAPEMATE LIMITED,,TS17 0FB,Not Available,Other plastic
53.55694,-0.49788,ROCAL EXTRUSIONS LIMITED,www.rocal.co.uk,DN20 8AR,Small company,Other plastic
53.67784,-1.62654,CONNECTOMATIC LIMITED,www.connectomatic.co.uk,WF12 9BG,Micro-entity accounts,Other plastic
53.7839,-1.78963,CREST TYRE COMPANY LIMITED,www.cresttyrecompanyltd.co.uk,BD7 2LF,Total Exemption Small,"Rubber tyres, tubes, retreading"
53.7103,-1.38226,ITW LIMITED,www.itwcp.co.uk,WF10 5QU,Full accounts,Other plastic
53.56486,-1.18883,J.W.T GROUNDS MAINTENANCE & CONSERVATION LTD,,DN6 7JZ,Not Available,"Hunting, trapping, related activities"
53.94571,-2.01691,DICKINSON PHILIPS LTD,www.dickinsonphilips.com,BD23 2QR,Total Exemption Small,Other plastic
53.60861,-0.2144,THE KYMBO COMPANY LTD,www.kymbomobilityservices.co.uk,DN40 1RD,Total Exemption Small,Other plastic
53.76898,-0.33338,INO-PLAZ LIMITED,www.ino-plaz.co.uk,HU6 7QD,Total Exemption Small,Other plastic
53.49544,-1.18206,POLYPIPE LIMITED,www.polypipe.com,DN4 9LS,Full accounts,Plastics in primary forms
53.924,-0.27843,PROTOMOULD PLASTICS LIMITED,www.plastech.co.uk,YO25 8EJ,Total Exemption Small,Other plastic
53.87767,-1.90035,PFF PACKAGING LIMITED,www.pff.uk.com,BD21 4DG,Full accounts,Plastic packing goods
53.87613,-1.89614,OAKLEAF REPRODUCTIONS LIMITED,www.oakleaf.co.uk,BD21 4BZ,Total Exemption Small,Other plastic
53.60658,-0.66252,ULTIMATE PACKAGING LIMITED,www.ultimate-packaging.co.uk,DN15 8QJ,Full accounts,Plastic packing goods
54.13274,-1.51067,QPS PLASTICS LIMITED,www.poopscoop.biz,HG4 1NL,Total Exemption Small,Other plastic
53.83279,-1.45757,CONCEPT DATA DISPLAY LIMITED,www.concept-data.com,LS14 2LA,Group,Other plastic
53.77428,-1.52243,PLASTNIR UK LIMITED,www.plastnir.com,LS10 2RU,Total Exemption Small,Plastic packing goods
53.69407,-1.70927,EUROBUNG LIMITED,www.eurobung.co.uk,WF14 0DG,Total Exemption Small,Plastic packing goods
53.84521,-1.63265,ZENITH PLASTIC DEVELOPMENTS LIMITED,www.zenithplastics.co.uk,LS18 5AZ,Total Exemption Small,Other plastic
53.69407,-1.70927,WYKE PLASTICS LIMITED,,WF14 0DG,Total Exemption Small,Plastic packing goods
53.71454,-1.52474,PLASTIFLEX (UK) LIMITED,www.plastiflex.com,WF2 0XW,Small company,Other plastic
53.70223,-0.88687,SHERWOOD PLASTIC PRODUCTS LIMITED,www.sherwoodplastic.co.uk,DN14 6TA,Total Exemption Small,Other plastic
53.70742,-1.2561,ACUMEN RECYCLING SERVICES LIMITED,,WF11 0LA,Full accounts,Other rubber
54.23685,-0.41408,OSPREY LIMITED,www.osprey-plastics.co.uk,YO11 3UT,Full accounts,Other plastic
53.820027,-0.624796,SUREFILL VALVE SYSTEMS LIMITED,,YO43 4SP,Total Exemption Small,Plastic packing goods
53.73617,-1.78353,TATRA ROTALAC LIMITED,www.tatra.co.uk,HX3 8QD,Full accounts,Other plastic
53.75603,-0.3808,GABLECRAFT LIMITED,www.gablecraft.com,HU5 4JF,Total Exemption Small,Other plastic
53.55851,-1.07778,DIRECT TRADE (YORKSHIRE) LIMITED,www.directtradeltd.co.uk,DN3 1QL,Medium Company,Other plastic
53.72546,-1.65864,UNITED PLASTICS LIMITED,www.united-plastics.co.uk,WF17 8AX,Total Exemption Small,Other plastic
53.89873,-1.97262,ECOEASE LTD,,BD20 8UY,Total Exemption Small,Other plastic
53.83621,-1.76481,GDM INDUSTRIES LIMITED,,BD18 1QG,Not Available,Plastic packing goods
53.78689,-1.5012,EPCO LIMITED,www.epco-plastics.com,LS9 0ST,Total Exemption Small,Other plastic
53.56086,-0.03089,IRBY SPORTING SOCIETY LIMITED,,DN35 8JN,Not Available,"Hunting, trapping, related activities"
53.99966,-1.02887,R L T (DESIGN) LIMITED,www.partyloo.co.uk,YO32 9SU,Total Exemption Small,Other plastic
53.74724,-0.25158,STRAIGHT MANUFACTURING LIMITED,www.straight.co.uk,HU9 5PE,Full accounts,Other plastic
53.73692,-0.34998,HEYDAY INDUSTRIAL LTD.,www.apolloplasticshull.co.uk,HU3 2DH,Total Exemption Small,Other plastic
53.87767,-1.90035,INTELLIGENT PACKAGING SOLUTIONS LIMITED,,BD21 4DG,Full accounts,Plastic packing goods
54.56041,-1.34698,CLEVELAND PROMOTIONS LIMITED,www.pro-heat-ne.co.uk,TS18 5AQ,Total Exemption Small,Other plastic
54.53453,-1.25972,FEROX ENGINEERING SOLUTIONS LTD.,,TS5 8TD,Not Available,Other plastic
53.63339,-1.79169,LOCKWOOD WINDOWS COLOURED FRAMES LIMITED,www.lockwoodwindow.co.uk,HD4 6BW,Total Exemption Small,Other plastic
53.55694,-0.49788,ROCAL FOILING LIMITED,www.rocal.co.uk,DN20 8AR,Small company,Other plastic
53.64094,-1.26881,B&BMH LTD,,WF8 3EH,Total Exemption Small,"Hunting, trapping, related activities"
53.73519,-1.71837,SEALEX LIMITED,www.flexitallic.eu,BD19 4LN,Full accounts,"Plastic plates, sheets, tubes etc"
54.59557,-1.02777,ANSON PACKAGING LIMITED,www.ansonpackaging.com,TS11 6AW,Full accounts,Other plastic
53.7363,-1.60798,VACU-LUG TRACTION TYRES LIMITED,www.tyre-equipment.co.uk,LS27 0AZ,Full accounts,"Rubber tyres, tubes, retreading"
53.72954,-1.71893,ULTIMATE WINDOWS (YORKSHIRE) LIMITED,,BD19 3TF,Total Exemption Small,Other plastic
53.78374,-1.52729,FIBERGLASS SUPPLIES (LEEDS) LIMITED,www.fiberglasssupplies.co.uk,LS10 1QP,Total Exemption Small,Other plastic
53.58667,-0.13097,ULTIMATE PACKAGING LIMITED,www.ultimate-packaging.co.uk,DN37 9TS,Full accounts,Plastic packing goods
54.06004,-0.258079,MILLER GRAPHICS (U.K.) LIMITED,www.millergraphics.com,YO15 3QY,Small company,Other rubber
53.87613,-1.89614,ARVENSIS PACKAGING FILMS LIMITED,www.arvensis.uk.com,BD21 4BZ,Full accounts,"Plastic plates, sheets, tubes etc"
54.681896,-1.210652,DEEPDALE SOLAR LTD,www.deepdalesolutions.co.uk,TS25 5TB,Total Exemption Small,Other plastic
54.27069,-0.45776,APOLLO PLASTIC SYSTEMS LIMITED,www.apollocovers.co.uk,YO12 5TG,Total Exemption Small,Other plastic
53.48573,-1.22308,VARITECH TOOLS LIMITED,www.varitechtools.co.uk,DN12 3EE,Total Exemption Small,Other plastic
54.56943,-1.30435,R T WINDOWS LIMITED,,TS18 2LS,Total Exemption Small,Other plastic
53.67741,-1.6217,THERMOVAC PLASTICS (UK) LTD,www.thermovacplastics.co.uk,WF12 9BS,Total Exemption Small,Plastics in primary forms
53.74915,-1.62719,BELGRADE INSULATIONS LIMITED,www.belgrade-polymer.com,LS27 7JZ,Medium Company,Other plastic
53.73068,-0.36842,G F G PLASTIC FABRICATIONS LIMITED,,HU3 4HH,Total Exemption Small,"Plastic plates, sheets, tubes etc"
