latitude,longitude,name,url,postcode,Registered_accounts_type
53.67912,-1.66204,GREGGS PLC,www.greggs.co.uk,WF13 3JR,Group
53.7459,-0.34343,GREGGS PLC,www.greggs.co.uk,HU2 8PW,Group
53.77176,-1.78488,LUSHHH CAKES LIMITED,,BD6 3JG,Not Available
53.70187,-1.86426,BARBER CONFECTIONERS (HALIFAX) LTD,,HX3 0RN,Total Exemption Small
53.92435,-1.37385,CAKES D'LICIOUS LIMITED,,LS22 5DZ,Not Available
54.57603,-1.23669,GREGGS PLC,www.greggs.co.uk,TS1 2LA,Group
53.79618,-1.62063,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,LS13 4JG,Total Exemption Small
54.21951,-1.6581,BOBBY'S BAKERY LTD,,HG4 4HS,Total Exemption Small
53.52313,-1.13927,GREGGS PLC,www.greggs.co.uk,DN1 1LB,Group
53.847183,-1.836811,GREGGS PLC,www.greggs.co.uk,BD16 1AW,Group
53.89989,-1.94957,J.WILD(CONFECTIONERS)LIMITED,www.grandmawilds.co.uk,BD20 6RB,Full accounts
53.57165,-0.07387,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN32 7AH,Full accounts
53.52361,-1.13345,GREGGS PLC,www.greggs.co.uk,DN1 1EW,Group
54.15022,-0.83977,YO BAKEHOUSE (WHOLESALE) LTD,,YO17 6SP,Not Available
54.13573,-0.79683,THOMAS OF YORK LIMITED,,YO17 7HP,Full accounts
54.2359,-0.41091,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO11 3YT,Full accounts
53.7756,-1.54499,GREGGS PLC,www.greggs.co.uk,LS11 5HZ,Group
53.7993,-1.54934,GREGGS PLC,www.greggs.co.uk,LS1 2BH,Group
54.094,-1.39521,HAVENHANDS THE BAKERS LIMITED,www.boroughbridgecupcakes.co.uk,YO51 9AR,Total Exemption Small
53.95574,-1.12312,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO24 4LN,Full accounts
53.68192,-1.49715,GREGGS PLC,www.greggs.co.uk,WF1 1YD,Group
53.80628,-1.4508,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,LS15 8ET,Full accounts
53.64591,-1.77911,GREGGS PLC,www.greggs.co.uk,HD1 2QB,Group
53.81619,-1.46964,GREGGS PLC,www.greggs.co.uk,LS14 6ER,Group
